,participant,distance_setting,number_of_objects,target_present,response_yes,yes_no_correct,target_pos_x,response_where_x,target_pos_y,response_where_y,hit,false_alarm,distance,angle,distance_delta
13691,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13692,HT,mid,3,True,1.0,1.0,6.206023057319137,-10.017072670995258,-2.2281691434923623,0.326966763741685,1,0,6.5938956558310995,-0.3446995567042948,16.423079933876274
13693,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13694,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13695,HT,mid,3,True,1.0,1.0,-12.266896378222832,-11.057421464718802,-3.4274906887761043,-2.883252371176677,1,0,12.736735813217738,-2.869131354961737,1.3262823653879425
13696,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13697,HT,mid,3,True,1.0,1.0,9.655908673310362,7.0297854204462284,-7.696348486674016,-6.762267159203032,1,0,12.347888578037935,-0.6729463147646203,2.787298201765225
13698,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13699,HT,mid,3,False,0.0,1.0,,,,,0,0,,,
13700,OF,high,16,True,0.0,0.0,-8.66694148766396,,-6.198437113582624,,0,0,10.655350646582649,-2.5207501947698328,
13701,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13702,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13703,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13704,OF,high,16,True,0.0,0.0,-2.999272898444764,,-8.796789510491026,,0,0,9.294038068096677,-1.8993869118940012,
13705,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13706,OF,high,16,True,1.0,1.0,-3.543914142735506,-3.12104638117063,-5.879927866320212,-7.000061169196983,1,0,6.865338969359757,-2.113208938608428,1.1972951849834328
13707,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13708,OF,high,16,True,1.0,1.0,-9.184162275263278,-7.936375083548172,0.4584463501832178,0.1040348793723543,1,0,9.195597302751217,3.0917169945442144,1.2971431557274584
13709,OF,high,16,True,1.0,1.0,1.1137705350220883,-8.902413249148605,11.73050508078034,4.235705803017283,1,0,11.78326076495368,1.4761335912021858,12.50983428396402
13710,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13711,OF,high,16,True,0.0,0.0,-2.893219662159209,,9.139303040769686,,0,0,9.586322552706365,1.8773838422217761,
13712,OF,high,16,True,1.0,1.0,-7.975802575299393,-7.327027932938668,2.380129492736255,2.779217491804322,1,0,8.323367294691817,2.8515871250655445,0.761695324634752
13713,OF,high,16,True,0.0,0.0,-2.3721737890336096,,7.309994647552128,,0,0,7.685260583260585,1.8845858929000285,
13714,OF,high,16,True,1.0,1.0,9.46554301893669,8.976723877271715,-4.992616698285445,-5.558434983608644,1,0,10.70152914958137,-0.48536701684011985,0.7477262100957602
13715,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13716,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13717,OF,high,16,True,1.0,1.0,4.369530074969514,-5.558434983608644,-2.6454104158606944,-0.2823803868678189,1,0,5.107933960458704,-0.544396860617064,10.20531239709353
13718,OF,high,16,True,1.0,1.0,-2.1486508378653744,1.2335564268436296,4.71692498078591,6.940612666698495,1,0,5.18325010947974,1.9982306978136424,4.047729351862552
13719,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13720,OF,high,16,True,1.0,1.0,5.753928938970851,5.751642616728732,-0.6317924004674182,-0.7876926581049684,1,0,5.78851102374476,-0.10936380302221174,0.1559170215237878
13721,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13722,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13723,OF,high,16,True,1.0,1.0,-6.18452101733577,-5.840815370476464,-1.6629508649781752,-1.3673155574652285,1,0,6.404194390647393,-2.8789164396692213,0.45335836457624656
13724,OF,high,16,True,0.0,0.0,9.684891923573575,,-5.171130104017398,,0,0,10.97896707910064,-0.4904278311118422,
13725,OF,high,16,True,1.0,1.0,-2.13201617400612,8.040409962920528,-11.13861425902135,-0.6985199043572362,1,0,11.340820983398753,-1.7599165430810484,14.576481867910307
13726,OF,high,16,True,0.0,0.0,3.819631706510233,,-10.64113127157899,,0,0,11.30589497175498,-1.2261707864304043,
13727,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13728,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13729,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13730,OF,high,16,True,1.0,1.0,5.88942524940467,5.81109111922722,-7.761183579114203,-8.515997982908432,1,0,9.742756299786894,-0.9216674120911972,0.7588682495175932
13731,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13732,OF,high,16,True,1.0,1.0,-4.477369161782692,-5.320640973614692,3.183006577547761,4.488361938635857,1,0,5.493483911289352,2.523581998822181,1.554046320851428
13733,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13734,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13735,OF,high,16,True,1.0,1.0,5.577995317616464,5.246330345491582,-1.2935093539777642,-1.070073044972787,1,0,5.726010671678771,-0.22786745446989382,0.39990678653452016
13736,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13737,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13738,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13739,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13740,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13741,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13742,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13743,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13744,OF,high,16,True,0.0,0.0,7.346475328487705,,-0.7086207129801121,,0,0,7.380572001338581,-0.09615975008477863,
13745,OF,high,16,True,1.0,1.0,-1.0774679976153894,-1.1295215474712756,-5.106503200301789,-7.84720232980044,1,0,5.218937844099864,-1.7787453075588966,2.7411934062534256
13746,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13747,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13748,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13749,OF,high,16,True,1.0,1.0,6.824347918551617,6.108333631719661,2.1638787565396425,2.303629471816417,1,0,7.159196588056745,0.307053870516592,0.7295249970822425
13750,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13751,OF,high,16,True,1.0,1.0,-7.926448836576677,-5.9597123754734405,5.358171527890076,-2.303629471816417,1,0,9.567580325304807,2.5471656571867336,7.910198914473409
13752,OF,high,16,True,1.0,1.0,0.2331285142443327,0.1634833818708425,8.580199563509915,7.356752184187913,1,0,8.583366091097915,1.5436324863902895,1.225428061712802
13753,OF,high,16,True,0.0,0.0,-12.304011584676386,,2.213308597746949,,0,0,12.501497351306014,2.9636109924948304,
13754,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13755,OF,high,16,True,1.0,1.0,9.521080219466876,9.259104264139534,4.296393459386991,4.3694649336388816,1,0,10.445571564226954,0.4238934652442743,0.27197581054023595
13756,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13757,OF,high,16,True,0.0,0.0,9.29186835182441,,-2.5888457984221884,,0,0,9.645773169406603,-0.2717231225144812,
13758,OF,high,16,True,0.0,0.0,-5.401389925938215,,-5.347206070478502,,0,0,7.600501686874951,-2.3612354645218345,
13759,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13760,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13761,OF,high,16,True,1.0,1.0,3.895978085766571,2.4522507280626376,12.380944773129324,12.3355642684363,1,0,12.97946218916838,1.2659308773343751,1.444440401535825
13762,OF,high,16,True,0.0,0.0,7.053293154158605,,-7.70186199868292,,0,0,10.443544540301282,-0.8293252943700244,
13763,OF,high,16,True,1.0,1.0,-6.581344487979324,-7.386476435437157,0.72430908766389,-0.029724251249244,1,0,6.621081401397232,3.031978901777068,1.1030882689113013
13764,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13765,OF,high,16,True,0.0,0.0,-8.247409332623434,,-8.730841095554437,,0,0,12.010301700443096,-2.327728590139868,
13766,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13767,OF,high,16,True,0.0,0.0,-1.5138641465338063,,11.6602347154736,,0,0,11.758097561854818,1.6999054912280758,
13768,OF,high,16,True,0.0,0.0,-0.7215178174536271,,-8.250872006064604,,0,0,8.282359375284532,-1.6580219008430375,
13769,OF,high,16,True,0.0,0.0,8.92474379302511,,-4.342258172958086,,0,0,9.92503187963452,-0.45282295072909606,
13770,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13771,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13772,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13773,OF,high,16,True,1.0,1.0,-5.857444349844138,-4.295154305515772,-7.586068432856938,-8.902413249148605,1,0,9.584262547505132,-2.2283119532732862,2.0429179763234426
13774,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13775,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13776,OF,high,16,True,0.0,0.0,3.589514166727578,,-8.377895631675932,,0,0,9.114480082176527,-1.16600664883255,
13777,OF,high,16,True,0.0,0.0,10.663258442902611,,0.1766871084814654,,0,0,10.66472216958498,0.016568194606031445,
13778,OF,high,16,True,0.0,0.0,-5.069803178059107,,2.9950234429255023,,0,0,5.88838430199079,2.607996945905477,
13779,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13780,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13781,OF,high,16,True,1.0,1.0,-7.666304699171007,-5.08284696362074,3.3726821561164404,4.488361938635857,1,0,8.375393284301204,2.727139538153111,2.814070938781943
13782,OF,high,16,True,0.0,0.0,-8.168184184168151,,4.80246269060081,,0,0,9.475382882032129,2.6100824952403436,
13783,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13784,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13785,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13786,OF,high,16,True,0.0,0.0,-0.6477148046891474,,-5.8358402955173005,,0,0,5.871674924840182,-1.68133304731336,
13787,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13788,OF,high,16,True,1.0,1.0,3.186600215114017,2.526561356185748,4.69901130370482,5.394951601737803,1,0,5.677598802602239,0.9748908010233794,0.9591580650349395
13789,OF,high,16,True,0.0,0.0,2.9794625407309145,,4.274147791484987,,0,0,5.210137846072281,0.9620265486149848,
13790,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13791,OF,high,16,True,1.0,1.0,-5.46786831510289,-3.433151019287693,2.180985467509989,4.473499813011236,1,0,5.88678872737895,2.762058137908896,3.0652400392495394
13792,OF,high,16,True,1.0,1.0,-3.240760806590754,-3.3885646424138267,-4.49320880408424,-5.707056239854865,1,0,5.5399870002225535,-2.195647098151993,1.2228129747475434
13793,OF,high,16,True,1.0,1.0,-7.012303714563775,-6.509611023584457,-0.9136092748325404,-0.5201743968617716,1,0,7.0715687999442505,-3.0120358137073375,0.6383501740956156
13794,OF,high,16,True,0.0,0.0,2.463734132213744,,-10.997905741686516,,0,0,11.270488746157207,-1.3504163050435312,
13795,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13796,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13797,OF,high,16,False,0.0,1.0,,,,,0,0,,,
13798,OF,high,16,True,1.0,1.0,8.212323237594505,5.9597123754734405,-8.268833731900038,-7.653994696680354,1,0,11.654006360241212,-0.7888269440925202,2.3350123630027486
13799,OF,high,16,True,0.0,0.0,9.992042467240276,,5.786950275800612,,0,0,11.546848321586369,0.5249519344857843,
13800,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13801,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13802,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13803,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13804,JH,high,8,True,1.0,1.0,-2.587016078319449,-3.031873627422897,-9.649156437819387,-8.664619239154653,1,0,9.98993854590681,-1.8327438824522544,1.0803757376713568
13805,JH,high,8,True,1.0,1.0,10.336416435813348,9.51176039975811,-6.699636444953787,-6.019160877971929,1,0,12.317736530268268,-0.5750795978085101,1.0691606872035737
13806,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13807,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13808,JH,high,8,True,1.0,1.0,-11.409544488068356,-10.180556052866102,-1.452455638741444,-1.917214205576244,1,0,11.501623051018617,-3.0149719095004603,1.3139304012417181
13809,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13810,JH,high,8,True,0.0,0.0,-2.33394396834767,,12.415994398383624,,0,0,12.63345603340907,1.7566067942264774,
13811,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13812,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13813,JH,high,8,True,1.0,1.0,12.072028147381818,10.89393808284796,2.716128766395446,1.887489954327,1,0,12.373811824446813,0.22130832661771485,1.4403258246034458
13814,JH,high,8,True,1.0,1.0,-7.314898519559682,-6.613645902956811,-3.4238504712280826,-3.879014788026354,1,0,8.07653963036059,-2.7038175629719334,0.8360202076378362
13815,JH,high,8,True,1.0,1.0,7.939980781242632,8.501135857283812,8.459666290795003,7.252717304815558,1,0,11.602122588479904,0.8170763854437636,1.331022491967582
13816,JH,high,8,True,1.0,1.0,-9.117362710327942,-8.263341847289858,-8.18507025324979,-7.579684068557244,1,0,12.252415184048942,-2.410024595466707,1.0468257100018665
13817,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13818,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13819,JH,high,8,False,1.0,0.0,,6.24209276234126,,-11.4586988565836,0,1,,,
13820,JH,high,8,True,1.0,1.0,-4.574932719395577,-4.250567928641906,-5.369019213007684,-5.246330345491582,1,0,7.053820007389036,-2.27650736373483,0.3467925542641547
13821,JH,high,8,True,1.0,1.0,10.46956613679487,11.592457987205195,-3.520281294787936,-2.868390245552055,1,0,11.045550936334307,-0.3243637867487242,1.2984021132884005
13822,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13823,JH,high,8,True,0.0,0.0,0.940912276704758,,7.215090714764204,,0,0,7.276183748004882,1.4411192075721146,
13824,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13825,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13826,JH,high,8,True,1.0,1.0,-8.985439100951497,-7.089233922944716,-1.9122117400186829,-2.8535281199274327,1,0,9.18665714912521,-2.931908496210454,2.11699565521147
13827,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13828,JH,high,8,True,1.0,1.0,8.730460209366942,8.218755470415992,2.793812176688072,2.1847324668194408,1,0,9.166587257313925,0.3097096887707091,0.7954997377991498
13829,JH,high,8,True,1.0,1.0,9.942678196529837,10.671006198478628,2.046720632029924,1.30786705496674,1,0,10.151153385961951,0.2030161408534328,1.037480740429325
13830,JH,high,8,True,1.0,1.0,9.24336203089836,9.125345133517936,0.212404720617511,-0.326966763741685,1,0,9.245802150143279,0.022975119393691033,0.5521318558162934
13831,JH,high,8,True,1.0,1.0,4.347748237310189,4.518086189885103,-3.0692562304599043,-4.191119426143416,1,0,5.321959088836628,-0.6147024765711663,1.1347211322244048
13832,JH,high,8,True,1.0,1.0,1.223079094436137,1.7834550749546456,-12.727548997544602,-11.087145715968049,1,0,12.786181054409692,-1.4749935195200143,1.733477477716167
13833,JH,high,8,True,1.0,1.0,4.054877446556214,4.532948315509724,-7.137051549853193,-7.505373440434134,1,0,8.208503879017911,-1.054129308003411,0.6035004315019863
13834,JH,high,8,True,1.0,1.0,-8.919424461780816,-7.802615952926573,-2.818515371386722,-2.511699230561126,1,0,9.354152106319269,-2.835524677905765,1.1581871134321733
13835,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13836,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13837,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13838,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13839,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13840,JH,high,8,True,1.0,1.0,10.79508310798252,10.16569392724148,1.0392830097986028,0.0594485024984881,1,0,10.844995550146878,0.0959779399256798,1.1645627516497072
13841,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13842,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13843,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13844,JH,high,8,True,1.0,1.0,5.272857632773432,4.963949958623763,-8.850227452972138,-8.961861751647096,1,0,10.301919898001476,-1.0334797813466514,0.3284602986499398
13845,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13846,JH,high,8,True,1.0,1.0,-3.815707870222842,-3.522323773035425,8.53322947180149,8.218755470415992,1,0,9.347493341495467,1.9912849220037852,0.4300792090183879
13847,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13848,JH,high,8,True,1.0,1.0,8.298335783436073,6.628508028581432,2.0364303747176917,1.3821776830898502,1,0,8.544555310004636,0.2406467212854421,1.7934244660384127
13849,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13850,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13851,JH,high,8,True,1.0,1.0,5.125404070362062,4.845052953626787,-6.084306289679344,-7.386476435437157,1,0,7.955410103264044,-0.8707325295169019,1.3320074463596807
13852,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13853,JH,high,8,True,1.0,1.0,8.199257801773504,9.957624168496771,-4.044817325156556,-0.5647607737356378,1,0,9.14266786522568,-0.45828536688732796,3.899057050199604
13854,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13855,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13856,JH,high,8,True,1.0,1.0,-0.3994391691935944,-0.4012773918647953,-5.6627176542078494,-7.163544551067827,1,0,5.676788077880248,-1.6412181051674095,1.5008280225931745
13857,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13858,JH,high,8,True,1.0,1.0,8.545500215972366,7.341890058563291,9.563806028552085,5.112571214869983,1,0,12.825441890747973,0.8415700872942463,4.611091928985349
13859,JH,high,8,True,1.0,1.0,0.4934493117665261,0.5350365224863937,5.311989143192676,4.711293823005188,1,0,5.334859031003511,1.4781686417592341,0.6021331777859508
13860,JH,high,8,True,1.0,1.0,3.365644329379104,2.868390245552055,7.610896891341827,6.138057882968906,1,0,8.321857559614825,1.1544361652670443,1.554514833788217
13861,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13862,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13863,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13864,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13865,JH,high,8,True,1.0,1.0,6.945683488236816,1.6199716930838028,-1.1495420507277645,9.779278661001308,1,0,7.040168040974373,-0.16401773292108437,12.157398088166328
13866,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13867,JH,high,8,True,1.0,1.0,-2.3086592082398303,-1.4564883112129603,6.031486149300998,5.58815923485789,1,0,6.458229827824366,1.9363597470350726,0.9605904386413742
13868,JH,high,8,True,1.0,1.0,1.782964650423289,0.5796228993602598,12.587491992722304,11.250629097838887,1,0,12.713139565485276,1.4300866452864207,1.798675559840492
13869,JH,high,8,True,1.0,1.0,-1.943269945277563,-2.288767346191795,6.531830160837445,6.078609380470416,1,0,6.814770966822347,1.859965066925974,0.5698925598698301
13870,JH,high,8,True,1.0,1.0,7.454880343328762,7.832340204175818,1.1097100292029614,0.8174169093542126,1,0,7.53702177801439,0.14777176861874047,0.4774004759754579
13871,JH,high,8,True,1.0,1.0,-8.264536262568406,-7.936375083548172,-3.7037648207920433,-3.5669101499092912,1,0,9.056513318217164,-2.720276954307963,0.355554440779997
13872,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13873,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13874,JH,high,8,True,1.0,1.0,-10.854289750045895,-10.864213831598716,-0.7919935682703539,-0.2675182612431968,1,0,10.883145675315248,-3.068755782007795,0.5245691899796421
13875,JH,high,8,True,1.0,1.0,6.300779910082316,6.702818656704542,0.0420364351840461,0.1188970049969763,1,0,6.300920134169286,0.006671525130547344,0.40931980281625646
13876,JH,high,8,True,1.0,1.0,7.3497136739539135,7.133820299818583,-9.145895065230803,-8.887551123523984,1,0,11.733102216946646,-0.8938593042969006,0.3366772062557161
13877,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13878,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13879,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13880,JH,high,8,True,1.0,1.0,-6.762285604905996,-6.777129284827653,-8.232046528178364,-7.713443199178841,1,0,10.653407747965545,-2.2584855264949137,0.5188157164957549
13881,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13882,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13883,JH,high,8,True,0.0,0.0,4.780127572869039,,11.025379915055488,,0,0,12.017013850545892,1.1617004405398361,
13884,JH,high,8,True,0.0,0.0,0.5796799948535037,,-11.960176022076858,,0,0,11.974215605854756,-1.5223667113993324,
13885,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13886,JH,high,8,False,1.0,0.0,,-10.240004555364589,,-2.7197689893058343,0,1,,,
13887,JH,high,8,True,0.0,0.0,-0.8200925566221154,,9.838847360455006,,0,0,9.872966584758576,1.6539565963668625,
13888,JH,high,8,True,1.0,1.0,-5.946469426662605,-5.498986481110157,-8.386475735844217,-7.683718947929597,1,0,10.280733140692686,-2.1875734074890976,0.833131495935887
13889,JH,high,8,True,0.0,0.0,7.258389993328302,,3.3522751891098728,,0,0,7.99512190268354,0.4326631857464743,
13890,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13891,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13892,JH,high,8,True,1.0,1.0,-7.739078103700342,-7.936375083548172,9.986922430693925,9.58607102788122,1,0,12.634553792353394,2.230057174329431,0.44677505010238516
13893,JH,high,8,True,0.0,0.0,-7.650698342661893,,9.446800941582472,,0,0,12.156283690350966,2.2515277822551387,
13894,JH,high,8,False,0.0,1.0,,,,,0,0,,,
13895,JH,high,8,True,1.0,1.0,-7.833234603004266,-8.27820397291448,4.601142966480182,5.365227350488559,1,0,9.08460681282869,2.6104987785529614,0.8842073772841711
13896,JH,high,8,True,0.0,0.0,2.9038523877394207,,-11.585184608307308,,0,0,11.943569864087557,-1.3252038919146056,
13897,JH,high,8,True,1.0,1.0,8.028607481375332,8.218755470415992,6.750800628347284,5.30577884799007,1,0,10.489606628167238,0.6991540363469105,1.4574787145762849
13898,JH,high,8,True,1.0,1.0,-4.598834061011347,-6.747405033578409,4.511560568247762,4.607258943632834,1,0,6.442317399949042,2.365773748482436,2.1507011422345768
13899,JH,high,8,False,1.0,0.0,,,,,0,1,,,
13900,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13901,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13902,NS,high,16,True,1.0,1.0,-8.334089867186748,-11.62218223845444,-3.403026426902126,1.2038321755943855,1,0,9.002091022453564,-2.7539292733831564,5.659920284366637
13903,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13904,NS,high,16,True,0.0,0.0,-4.630116071398669,,-7.024713815585818,,0,0,8.413357179242213,-2.153554781877774,
13905,NS,high,16,True,0.0,0.0,5.680357103510223,,-4.946121323281544,,0,0,7.531970058890265,-0.7164128753511954,
13906,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13907,NS,high,16,True,1.0,1.0,-1.9345877978799468,-1.991524833699354,4.934219441474162,6.197506385467393,1,0,5.299919946973499,1.9444528452099585,1.2645693847755675
13908,NS,high,16,False,1.0,0.0,,10.641281947229384,,7.208130927941692,0,1,,,
13909,NS,high,16,True,1.0,1.0,6.992667070503443,9.972486294121394,-9.9236850115781,-10.656144072854008,1,0,12.13988949570477,-0.9569602465238342,3.068520634098502
13910,NS,high,16,True,0.0,0.0,1.6853189570958895,,-7.60886365660567,,0,0,7.793273133412006,-1.3528212766241936,
13911,NS,high,16,True,0.0,0.0,8.71346283519331,,-1.29099881561083,,0,0,8.808581754300949,-0.14709131846802165,
13912,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13913,NS,high,16,True,0.0,0.0,-9.891086312596638,,-2.5374267583826136,,0,0,10.211372238704877,-2.8904713162763347,
13914,NS,high,16,True,1.0,1.0,-9.279124519624116,-11.518147359082086,2.64106477351522,0.4607258943632834,1,0,9.647661633193428,2.8643009620012743,3.1252361356473455
13915,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13916,NS,high,16,True,1.0,1.0,7.616007324894132,7.564821942932621,-5.8454585942579005,-5.885401747350331,1,0,9.600674650774529,-0.6546216482213681,0.06492610265148425
13917,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13918,NS,high,16,False,1.0,0.0,,-4.800466576752921,,-1.5159368137114486,0,1,,,
13919,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13920,NS,high,16,True,1.0,1.0,-4.449413453597187,-3.0615978786721416,8.317511394791493,7.059509671695472,1,0,9.432829685918112,2.062007787966041,1.873125838089127
13921,NS,high,16,False,1.0,0.0,,-13.613707072153794,,-0.7579684068557243,0,1,,,
13922,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13923,NS,high,16,True,0.0,0.0,0.486623531097329,,-10.417718389595056,,0,0,10.429077567355831,-1.5241191131059655,
13924,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13925,NS,high,16,True,0.0,0.0,7.936641637769468,,-8.303030502546676,,0,0,11.486104475086258,-0.8079556827157106,
13926,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13927,NS,high,16,True,0.0,0.0,6.283126166692632,,3.722979154438401,,0,0,7.303303924318125,0.5349132718988072,
13928,NS,high,16,True,1.0,1.0,2.8352494013285243,7.059509671695472,7.0718611028266105,7.460787063560267,1,0,7.619045781815841,1.1894972382690063,4.242126617008648
13929,NS,high,16,False,1.0,0.0,,-1.6199716930838028,,-10.433212188484676,0,1,,,
13930,NS,high,16,True,0.0,0.0,6.616545169857491,,6.389101117819429,,0,0,9.197786857635155,0.7679118451800595,
13931,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13932,NS,high,16,True,1.0,1.0,-0.9676477680286304,0.2823803868678189,-7.0387872333246575,-7.653994696680354,1,0,7.104988945732778,-1.7074136275009375,1.3932159240413426
13933,NS,high,16,True,1.0,1.0,1.135320840546327,0.8174169093542126,-4.969905887587466,-4.547810441134347,1,0,5.097932712625323,-1.3462109179437711,0.5284197908707232
13934,NS,high,16,True,0.0,0.0,2.2661750099380544,,6.062673284018326,,0,0,6.472368695031,1.2130856898808702,
13935,NS,high,16,True,1.0,1.0,-5.363339448939677,-6.301541264839747,2.3739766900042727,2.199594592444063,1,0,5.865251517985925,2.724884225692374,0.9542702779127549
13936,NS,high,16,True,1.0,1.0,-10.752852734536605,-5.989436626722685,-2.3524032406140214,2.273905220567173,1,0,11.007163255675039,-2.9262157210480404,6.640245702846983
13937,NS,high,16,False,1.0,0.0,,-8.099858465419015,,-6.093471506095039,0,1,,,
13938,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13939,NS,high,16,True,1.0,1.0,-2.546568643332572,-2.229318843693307,-4.315883185901139,-4.161395174894173,1,0,5.011173468315467,-2.103864392192665,0.35286538639549553
13940,NS,high,16,False,0.0,1.0,,,,,0,0,,,
13941,NS,high,16,True,0.0,0.0,10.307288091117194,,0.4294261153354023,,0,0,10.31622966891579,0.041638296191088754,
13942,NS,high,16,True,1.0,1.0,6.389205676187273,7.2824415560648035,-0.5958644765386785,1.709144446831535,1,0,6.416931014669269,-0.09299213842503763,2.4720308400011715
13943,NS,high,16,True,0.0,0.0,2.185079464483393,,8.49989648158709,,0,0,8.776264151893082,1.3191734723810193,
13944,NS,high,16,False,0.0,1.0,,,,,0,0,,,
